CustomerID,Country,user_education,Gender,UsesAdvancedFeatures,AppEngagementSeconds,LastLoginDaysAgo,Profession,SubscriptionType,UsesVR,RenewSubscription,Age,DesignProjectScale,NumberOfDesigns,TutorialProgressionType,FrequencyOfDesignToolUsage,CustomerSupportCall
CUST00219,UK,Bachelor's,Male,N,1867,67,Architect,Basic,Y,Yes,49.0,Mixed-use,104,Intermediate,Weekly,N
CUST00220,UK,Master's,Female,N,3395,8,Interior Designer,Basic,Y,Yes,48.0,Mixed-use,167,Advanced,Monthly,N
CUST00221,USA,Bachelor's,Female,N,879,4,Student,Enterprise,Y,Yes,37.0,Mixed-use,151,Intermediate,Weekly,N
CUST00222,Turkey,Doctorate,Female,Y,2518,10,Interior Designer,Basic,Y,No,23.0,Large,118,Intermediate,Weekly,Y
CUST00223,UK,Doctorate,Male,N,2468,9,Hobbyist,Basic,Y,No,21.0,Large,31,Beginner,Daily,Y
CUST00224,UK,Bachelor's,Male,N,787,87,Architect,Basic,N,Yes,22.0,Small,166,Beginner,Weekly,N
CUST00225,Azerbaijan,Bachelor's,Male,N,1004,40,Student,Basic,Y,No,26.0,Large,137,Beginner,Daily,Y
CUST00226,USA,Bachelor's,Female,N,717,2,Architect,Basic,Y,No,41.0,Large,146,Beginner,Daily,Y
CUST00227,Turkey,Master's,Male,N,20,3,Student,Basic,N,Yes,25.0,Mixed-use,43,Not Attended,Monthly,N
CUST00228,USA,High School,Female,N,503,2,Student,Basic,Y,No,35.0,Large,61,Beginner,Daily,Y
CUST00229,USA,High School,Female,N,584,32,Hobbyist,Pay-as-you-go,Y,Yes,29.0,Medium,58,Advanced,Monthly,N
CUST00230,USA,Master's,Male,N,2770,3,Interior Designer,Basic,N,Yes,35.0,Mixed-use,198,Intermediate,Weekly,N
CUST00231,Turkey,High School,Male,N,284,18,Hobbyist,Pay-as-you-go,Y,Yes,31.0,Medium,57,Advanced,Monthly,N
CUST00232,USA,Master's,Female,N,1935,11,Architect,Basic,Y,No,28.0,Large,79,Intermediate,Weekly,Y
CUST00233,USA,Doctorate,Female,N,2098,10,Interior Designer,Basic,Y,No,21.0,Large,140,Intermediate,Weekly,Y
CUST00234,USA,Bachelor's,Female,N,3223,3,Interior Designer,Basic,Y,No,30.0,Large,140,Intermediate,Daily,Y
CUST00235,UK,Bachelor's,Male,N,2771,25,Hobbyist,Basic,Y,No,34.0,Large,167,Beginner,Daily,Y
CUST00236,Turkey,High School,Male,N,2147,14,Hobbyist,Basic,Y,Yes,30.0,Medium,158,Advanced,Monthly,N
CUST00237,USA,Bachelor's,Male,N,2543,14,Hobbyist,Basic,Y,Yes,23.0,Small,54,Beginner,Weekly,Y
CUST00238,Turkey,Master's,Male,N,155999,3,Hobbyist,Basic,Y,Yes,27.0,Small,55,Beginner,Daily,Y
CUST00239,USA,Master's,Male,N,3592,50,Hobbyist,Basic,Y,Yes,47.0,Medium,69,Intermediate,Monthly,N
CUST00240,UK,Master's,Female,N,5504,4,Interior Designer,Basic,Y,No,33.0,Large,36,Beginner,Daily,Y
CUST00241,UK,High School,Female,N,2216,0,Architect,Basic,Y,Yes,30.0,Medium,74,Not Attended,Monthly,N
CUST00242,Other,Doctorate,Female,N,2871,9,Interior Designer,Enterprise,Y,Yes,24.0,Mixed-use,63,Not Attended,Monthly,N
CUST00243,Canada,Bachelor's,Male,Y,2509,3,Hobbyist,Basic,Y,Yes,38.0,Medium,168,Not Attended,Monthly,N
CUST00244,Turkey,Master's,Male,N,1720,5,Architect,Premium,Y,Yes,39.0,Small,131,Beginner,Weekly,N
CUST00245,UK,Doctorate,Female,N,1760,3,Interior Designer,Basic,Y,No,42.0,Large,160,Beginner,Daily,Y
CUST00246,UK,Master's,Male,N,-25,20,Architect,Basic,Y,Yes,31.0,Mixed-use,144,Not Attended,Monthly,N
CUST00247,UK,Doctorate,Female,Y,1025,5,Architect,Basic,Y,No,51.0,Large,56,Intermediate,Daily,Y
CUST00248,UK,Doctorate,Male,N,109,8,Interior Designer,Basic,Y,Yes,39.0,Mixed-use,51,Not Attended,Monthly,N
CUST00249,Turkey,Master's,Female,N,2901,29,Architect,Basic,Y,Yes,28.0,Mixed-use,67,Not Attended,Monthly,N
CUST00250,USA,High School,Female,N,4449,37,Architect,Basic,Y,Yes,25.0,Medium,28,Advanced,Monthly,N
CUST00251,USA,Master's,Female,N,4280,4,Architect,Basic,Y,No,29.0,Large,65,Beginner,Daily,Y
CUST00252,UK,Doctorate,Male,Y,2223,13,Hobbyist,Basic,Y,No,30.0,Large,46,Beginner,Daily,Y
CUST00253,USA,Bachelor's,Female,N,1667,7,Interior Designer,Basic,N,Yes,26.0,Mixed-use,172,Advanced,Monthly,N
CUST00254,UK,Master's,Female,N,5260,6,Hobbyist,Basic,Y,No,42.0,Large,52,Beginner,Daily,Y
CUST00255,USA,Master's,Male,N,365,104,Architect,Basic,Y,Yes,25.0,Small,41,Beginner,Daily,Y
CUST00256,UK,High School,Male,N,1243,2,Hobbyist,Basic,Y,Yes,33.0,Small,151,Intermediate,Monthly,N
CUST00257,USA,Master's,Female,N,1721,9,Interior Designer,Basic,Y,Yes,40.0,Mixed-use,48,Not Attended,Monthly,N
CUST00258,USA,Bachelor's,Female,N,517,51,Interior Designer,Basic,Y,Yes,29.0,Mixed-use,11,Intermediate,Weekly,N
CUST00259,USA,Bachelor's,Male,N,3266,7,Student,Basic,Y,No,32.0,Large,181,Intermediate,Weekly,Y
CUST00260,USA,Bachelor's,Female,N,955,2,Hobbyist,Basic,Y,No,44.0,Large,52,Beginner,Daily,Y
CUST00261,USA,Bachelor's,Male,N,1310,7,Interior Designer,Basic,Y,Yes,21.0,Mixed-use,77,Intermediate,Weekly,N
CUST00262,USA,Master's,Male,Y,2854,157,Architect,Basic,Y,Yes,26.0,Medium,35,Not Attended,Monthly,N
CUST00263,USA,Bachelor's,Female,N,230,75,Student,Basic,Y,No,41.0,Large,119,Beginner,Daily,Y
CUST00264,USA,Master's,Male,N,2374,6,Student,Basic,Y,No,20.0,Large,22,Intermediate,Weekly,Y
CUST00265,USA,Master's,Male,N,4241,2,Architect,Basic,Y,Yes,40.0,Medium,164,Advanced,Monthly,N
CUST00266,Azerbaijan,High School,Female,N,69469,26,Interior Designer,Basic,Y,Yes,54.0,Mixed-use,157,Advanced,Weekly,N
CUST00267,USA,Bachelor's,Male,N,5425,145,Architect,Basic,Y,Yes,21.0,Medium,183,Intermediate,Monthly,N
CUST00268,Turkey,Master's,Female,N,2733,40,Hobbyist,Basic,Y,Yes,25.0,Mixed-use,137,Advanced,Weekly,N
CUST00269,USA,Master's,Female,N,3664,69,Hobbyist,Basic,Y,No,43.0,Large,26,Beginner,Daily,Y
CUST00270,USA,Bachelor's,Male,Y,1546,150,Interior Designer,Basic,Y,No,27.0,Large,170,Beginner,Daily,Y
CUST00271,USA,Master's,Female,N,2486,94,Interior Designer,Basic,Y,Yes,29.0,Mixed-use,151,Advanced,Monthly,N
CUST00272,Turkey,Master's,Female,N,1233,1,Interior Designer,Basic,N,Yes,37.0,Mixed-use,60,Advanced,Monthly,N
CUST00273,USA,High School,Male,N,1681,1,Hobbyist,Basic,Y,Yes,31.0,Medium,90,Advanced,Monthly,N
CUST00274,Canada,Master's,Male,N,1608,9,Hobbyist,Pay-as-you-go,Y,Yes,26.0,Medium,145,Not Attended,Monthly,N
CUST00275,USA,Master's,Male,N,4349,2,Hobbyist,Basic,N,Yes,29.0,Small,38,Intermediate,Monthly,N
CUST00276,USA,Bachelor's,Female,N,1764,39,Interior Designer,Basic,Y,No,22.0,Large,44,Intermediate,Weekly,Y
CUST00277,USA,Bachelor's,Female,Y,4440,2,Interior Designer,Basic,Y,Yes,21.0,Mixed-use,59,Advanced,Weekly,N
CUST00278,USA,High School,Male,N,769,49,Interior Designer,Basic,Y,Yes,33.0,Mixed-use,172,Intermediate,Weekly,N
CUST00279,USA,Master's,Male,N,2443,42,Student,Basic,Y,Yes,28.0,Mixed-use,124,Advanced,Weekly,N
CUST00280,USA,High School,Male,N,3725,9,Student,Basic,Y,Yes,21.0,Mixed-use,178,Advanced,Weekly,N
CUST00281,USA,Bachelor's,Male,N,2061,5,Hobbyist,Basic,Y,Yes,26.0,Medium,179,Advanced,Monthly,N
CUST00282,USA,Master's,Female,N,216,91,Student,Basic,Y,No,24.0,Large,152,Beginner,Daily,Y
CUST00283,UK,Bachelor's,Female,N,3489,7,Interior Designer,Basic,Y,No,40.0,Large,178,Beginner,Daily,Y
CUST00284,Turkey,Bachelor's,Male,Y,433,88,Hobbyist,Basic,Y,Yes,23.0,Small,53,Beginner,Daily,Y
CUST00285,USA,Bachelor's,Female,N,1932,11,Interior Designer,Pay-as-you-go,Y,No,39.0,Large,150,Intermediate,Weekly,Y
CUST00286,Turkey,Master's,Female,N,572,153,Architect,Basic,Y,No,28.0,Large,139,Beginner,Daily,Y
CUST00287,UK,Master's,Female,N,306,25,Interior Designer,Basic,N,No,31.0,Large,50,Intermediate,Daily,Y
CUST00288,UK,Bachelor's,Male,N,623,7,Architect,Basic,Y,No,35.0,Large,137,Intermediate,Weekly,Y
CUST00289,Other,Bachelor's,Male,N,2288,11,Hobbyist,Basic,Y,Yes,27.0,Small,64,Beginner,Weekly,Y
CUST00290,USA,Master's,Male,Y,3370,7,Hobbyist,Basic,Y,Yes,46.0,Small,32,Intermediate,Monthly,N
CUST00291,USA,Master's,Male,N,875,17,Student,Basic,Y,No,28.0,Large,149,Beginner,Daily,Y
CUST00292,Turkey,Bachelor's,Male,N,2586,3,Hobbyist,Basic,Y,Yes,31.0,Small,121,Beginner,Daily,Y
CUST00293,USA,Bachelor's,Male,N,661,6,Student,Basic,Y,Yes,23.0,Mixed-use,30,Advanced,Monthly,N
CUST00294,USA,Bachelor's,Male,N,2337,4,Interior Designer,Basic,Y,No,36.0,Large,159,Beginner,Daily,Y
CUST00295,USA,Bachelor's,Male,N,1672,2,Interior Designer,Basic,Y,No,21.0,Large,67,Beginner,Daily,Y
CUST00296,USA,Master's,Female,N,717,52,Interior Designer,Basic,Y,No,30.0,Large,142,Intermediate,Weekly,Y
CUST00297,UK,Bachelor's,Female,N,1017,25,Interior Designer,Basic,Y,Yes,28.0,Mixed-use,164,Advanced,Weekly,N
CUST00298,USA,High School,Male,N,1624,0,Hobbyist,Basic,Y,Yes,28.0,Small,41,Beginner,Weekly,Y
CUST00299,USA,Bachelor's,Male,Y,3891,69,Interior Designer,Basic,Y,Yes,35.0,Mixed-use,25,Intermediate,Weekly,N
CUST00300,USA,Master's,Female,Y,2009,5,Hobbyist,Basic,Y,No,41.0,Large,68,Beginner,Daily,Y
CUST00301,USA,Master's,Female,N,3268,12,Student,Basic,Y,No,19.0,Large,65,Beginner,Daily,Y
CUST00302,USA,Master's,Male,N,1312,2,Interior Designer,Basic,Y,No,33.0,Large,174,Intermediate,Weekly,Y
CUST00303,Turkey,Bachelor's,Male,N,229,5,Hobbyist,Pay-as-you-go,Y,Yes,38.0,Small,35,Intermediate,Monthly,N
CUST00304,USA,Bachelor's,Female,N,2597,55,Hobbyist,Basic,Y,Yes,24.0,Mixed-use,53,Intermediate,Weekly,N
CUST00305,USA,Bachelor's,Female,N,2114,23,Hobbyist,Pay-as-you-go,Y,Yes,32.0,Mixed-use,182,Advanced,Weekly,N
CUST00306,Turkey,Master's,Female,N,48369,7,Hobbyist,Basic,Y,Yes,27.0,Mixed-use,65,Not Attended,Monthly,N
CUST00307,USA,Bachelor's,Female,N,2609,9,Architect,Basic,Y,No,42.0,Large,138,Intermediate,Weekly,Y
CUST00308,Turkey,Master's,Female,N,4265,3,Interior Designer,Basic,Y,No,27.0,Large,156,Beginner,Daily,Y
CUST00309,USA,Bachelor's,Female,N,533,22,Hobbyist,Basic,Y,Yes,34.0,Mixed-use,143,Advanced,Weekly,N
CUST00310,USA,Master's,Female,N,4574,6,Architect,Basic,Y,No,32.0,Large,110,Beginner,Daily,Y
CUST00311,USA,Master's,Female,Y,954,12,Hobbyist,Basic,Y,No,34.0,Large,92,Intermediate,Daily,Y
CUST00312,UK,Bachelor's,Female,N,3831,10,Hobbyist,Basic,Y,No,36.0,Large,43,Beginner,Daily,Y
CUST00313,USA,Bachelor's,Male,N,1778,17,Interior Designer,Basic,Y,No,32.0,Large,0,Beginner,Daily,Y
CUST00314,USA,High School,Male,N,29453,5,Other,Basic,Y,Yes,35.0,Medium,47,Not Attended,Monthly,N
CUST00315,USA,High School,Male,N,652,87,Architect,Basic,N,Yes,39.0,Medium,142,Advanced,Monthly,N
CUST00316,USA,High School,Female,N,2170,2,Student,Basic,Y,Yes,35.0,Mixed-use,164,Intermediate,Weekly,N
CUST00317,Turkey,High School,Female,N,3550,12,Hobbyist,Pay-as-you-go,Y,No,41.0,Large,138,Intermediate,Daily,Y
CUST00318,Azerbaijan,Bachelor's,Male,N,1761,5,Student,Pay-as-you-go,Y,No,22.0,Large,53,Beginner,Daily,Y
CUST00319,USA,High School,Male,N,805,102,Architect,Pay-as-you-go,Y,Yes,35.0,Small,80,Beginner,Daily,Y
CUST00320,Turkey,Doctorate,Female,Y,1615,9,Interior Designer,Basic,Y,No,26.0,Large,66,Beginner,Daily,Y
CUST00321,Azerbaijan,High School,Female,N,4153,10,Other,Basic,Y,No,39.0,Large,49,Intermediate,Weekly,Y
CUST00322,USA,High School,Male,Y,743,1,Interior Designer,Basic,Y,Yes,24.0,Mixed-use,177,Advanced,Weekly,N
CUST00323,USA,Bachelor's,Female,N,3827,5,Interior Designer,Basic,Y,Yes,43.0,Mixed-use,60,Intermediate,Weekly,N
CUST00324,USA,Master's,Female,N,2345,34,Interior Designer,Basic,Y,No,33.0,Large,130,Beginner,Daily,Y
CUST00325,UK,Bachelor's,Female,N,6188,7,Interior Designer,Basic,Y,Yes,44.0,Mixed-use,52,Not Attended,Monthly,N
CUST00326,Turkey,Bachelor's,Female,N,629,4,Hobbyist,Basic,Y,Yes,47.0,Mixed-use,147,Advanced,Weekly,N
CUST00327,USA,Bachelor's,Female,N,5576,9,Hobbyist,Basic,Y,No,30.0,Large,138,Intermediate,Weekly,Y
CUST00328,UK,Doctorate,Female,N,5075,19,Architect,Basic,Y,Yes,30.0,Mixed-use,56,Intermediate,Weekly,N
CUST00329,USA,Master's,Male,N,2234,80,Hobbyist,Basic,N,Yes,35.0,Small,151,Intermediate,Weekly,N
CUST00330,USA,Bachelor's,Female,N,2698,30,Hobbyist,Basic,Y,No,32.0,Large,164,Beginner,Daily,Y
CUST00331,USA,Doctorate,Female,N,1485,7,Architect,Basic,Y,No,32.0,Large,139,Beginner,Daily,Y
CUST00332,UK,Bachelor's,Male,N,2425,8,Interior Designer,Basic,Y,Yes,40.0,Mixed-use,47,Advanced,Weekly,N
CUST00333,Azerbaijan,Bachelor's,Female,N,2969,77,Hobbyist,Basic,Y,Yes,41.0,Small,143,Beginner,Daily,Y
CUST00334,UK,Bachelor's,Female,N,1738,11,Student,Basic,Y,No,23.0,Large,174,Beginner,Daily,Y
CUST00335,USA,Master's,Female,N,4614,89,Architect,Basic,N,No,42.0,Large,48,Beginner,Daily,Y
CUST00336,USA,Master's,Female,N,1222,25,Student,Basic,Y,No,19.0,Large,140,Beginner,Daily,Y
CUST00337,UK,Doctorate,Male,N,186,9,Hobbyist,Basic,Y,Yes,26.0,Mixed-use,143,Advanced,Monthly,N
CUST00338,Turkey,Bachelor's,Male,Y,2747,6,Architect,Basic,Y,Yes,34.0,Medium,55,Advanced,Monthly,N
CUST00339,USA,Bachelor's,Female,N,2114,12,Architect,Pay-as-you-go,Y,No,24.0,Large,124,Intermediate,Daily,Y
CUST00340,USA,High School,Female,N,4550,32,Student,Basic,Y,No,33.0,Large,137,Beginner,Daily,Y
CUST00341,UK,Bachelor's,Male,N,1083,1,Interior Designer,Basic,Y,No,40.0,Large,160,Intermediate,Daily,Y
CUST00342,USA,Master's,Female,N,822,162,Architect,Basic,N,No,42.0,Large,160,Intermediate,Daily,Y
CUST00343,Turkey,Bachelor's,Female,N,25805,2,Interior Designer,Basic,Y,No,31.0,Large,154,Beginner,Daily,Y
CUST00344,USA,Master's,Male,N,1741,50,Architect,Basic,Y,Yes,33.0,Small,142,Intermediate,Weekly,N
CUST00345,USA,Bachelor's,Male,N,3438,13,Other,Basic,Y,Yes,48.0,Small,162,Beginner,Weekly,N
CUST00346,USA,Master's,Male,N,1501,17,Student,Basic,Y,Yes,25.0,Mixed-use,14,Intermediate,Weekly,N
CUST00347,USA,Master's,Female,N,2284,13,Interior Designer,Basic,Y,Yes,33.0,Mixed-use,65,Intermediate,Weekly,N
CUST00348,USA,Bachelor's,Male,N,2384,7,Hobbyist,Basic,N,Yes,27.0,Small,6,Beginner,Daily,Y
CUST00349,USA,Master's,Male,Y,1031,14,Architect,Basic,N,Yes,36.0,Small,156,Beginner,Weekly,N
CUST00350,USA,Master's,Female,N,3213,76,Student,Basic,Y,Yes,54.0,Mixed-use,27,Intermediate,Weekly,N
CUST00351,USA,Master's,Male,N,1894,94,Architect,Basic,Y,Yes,27.0,Small,60,Intermediate,Monthly,N
CUST00352,USA,Bachelor's,Male,N,2280,11,Student,Basic,Y,Yes,37.0,Mixed-use,76,Advanced,Monthly,N
CUST00353,USA,Bachelor's,Female,N,1610,38,Student,Basic,Y,Yes,35.0,Mixed-use,46,Intermediate,Weekly,N
CUST00354,USA,Bachelor's,Female,N,1766,3,Interior Designer,Basic,Y,No,26.0,Large,27,Beginner,Daily,Y
CUST00355,USA,Bachelor's,Female,N,2269,3,Architect,Basic,N,No,48.0,Large,39,Beginner,Daily,Y
CUST00356,USA,Bachelor's,Male,Y,114,149,Hobbyist,Basic,Y,Yes,36.0,Medium,42,Intermediate,Monthly,N
CUST00357,Azerbaijan,Doctorate,Male,N,819,6,Other,Basic,Y,Yes,28.0,Small,156,Beginner,Daily,Y
CUST00358,Turkey,Doctorate,Female,N,28418,31,Architect,Basic,Y,No,31.0,Large,38,Intermediate,Weekly,Y
CUST00359,USA,High School,Male,N,1983,10,Hobbyist,Basic,Y,Yes,23.0,Medium,56,Not Attended,Monthly,N
CUST00360,USA,Bachelor's,Female,N,2927,23,Interior Designer,Basic,Y,No,38.0,Large,24,Intermediate,Weekly,Y
CUST00361,USA,Bachelor's,Male,N,2553,4,Student,Basic,Y,No,38.0,Large,87,Beginner,Daily,Y
CUST00362,USA,Doctorate,Female,N,82716,7,Hobbyist,Basic,N,Yes,34.0,Mixed-use,136,Intermediate,Weekly,N
CUST00363,Azerbaijan,Bachelor's,Female,N,1837,102,Interior Designer,Pay-as-you-go,Y,No,32.0,Large,151,Intermediate,Daily,Y
CUST00364,USA,Bachelor's,Female,N,308,5,Hobbyist,Basic,Y,No,38.0,Large,35,Intermediate,Weekly,Y
CUST00365,Turkey,High School,Male,Y,2561,14,Architect,Basic,Y,Yes,46.0,Medium,150,Not Attended,Monthly,N
CUST00366,USA,Doctorate,Female,N,70113,103,Architect,Premium,Y,No,42.0,Large,58,Beginner,Daily,Y
CUST00367,USA,Master's,Female,N,5483,3,Hobbyist,Basic,Y,Yes,21.0,Mixed-use,64,Not Attended,Monthly,N
CUST00368,UK,Master's,Female,N,81379,1,Interior Designer,Basic,Y,Yes,23.0,Mixed-use,67,Not Attended,Monthly,N
CUST00369,USA,Bachelor's,Female,N,1506,2,Architect,Basic,Y,No,32.0,Large,191,Beginner,Daily,Y
CUST00370,USA,Master's,Female,N,190,1,Student,Basic,Y,No,37.0,Large,137,Beginner,Daily,Y
CUST00371,Turkey,Bachelor's,Female,Y,2701,10,Interior Designer,Basic,Y,No,36.0,Large,33,Beginner,Daily,Y
CUST00372,USA,Master's,Male,N,3062,1,Architect,Basic,N,Yes,33.0,Small,34,Beginner,Daily,Y
CUST00373,USA,High School,Female,N,71,5,Interior Designer,Basic,Y,No,27.0,Large,83,Beginner,Daily,Y
CUST00374,USA,Doctorate,Male,N,3166,5,Architect,Basic,N,Yes,32.0,Medium,80,Intermediate,Monthly,N
CUST00375,USA,High School,Female,N,35961,135,Architect,Basic,Y,Yes,32.0,Small,171,Beginner,Daily,Y
CUST00376,Turkey,Master's,Female,N,94411,23,Architect,Basic,Y,No,28.0,Large,32,Beginner,Daily,Y
CUST00377,USA,Bachelor's,Male,N,2594,151,Interior Designer,Basic,Y,Yes,19.0,Mixed-use,61,Advanced,Monthly,N
CUST00378,USA,Master's,Female,N,2240,6,Hobbyist,Basic,Y,No,24.0,Large,125,Beginner,Daily,Y
CUST00379,USA,Bachelor's,Male,Y,-11,11,Architect,Basic,Y,Yes,36.0,Medium,146,Advanced,Monthly,N
CUST00380,USA,Bachelor's,Female,N,2090,128,Hobbyist,Basic,N,No,29.0,Large,180,Beginner,Daily,Y
CUST00381,USA,Bachelor's,Female,N,149,52,Interior Designer,Basic,Y,No,29.0,Large,191,Beginner,Daily,Y
CUST00382,USA,Master's,Female,N,855,9,Architect,Basic,Y,Yes,47.0,Mixed-use,63,Intermediate,Weekly,N
CUST00383,USA,Master's,Female,N,566,2,Student,Basic,Y,Yes,36.0,Mixed-use,156,Intermediate,Weekly,N
CUST00384,USA,Doctorate,Male,N,3970,13,Hobbyist,Basic,Y,Yes,24.0,Medium,157,Advanced,Monthly,N
CUST00385,USA,Bachelor's,Female,N,720,1,Hobbyist,Basic,Y,Yes,22.0,Mixed-use,51,Advanced,Weekly,N
CUST00386,UK,Bachelor's,Male,N,2948,33,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,152,Advanced,Monthly,N
CUST00387,USA,Doctorate,Female,N,3962,11,Architect,Basic,Y,No,25.0,Large,154,Beginner,Daily,Y
CUST00388,Canada,Master's,Female,N,4857,1,Architect,Basic,Y,No,22.0,Large,147,Beginner,Daily,Y
CUST00389,Turkey,Doctorate,Male,N,1200,4,Student,Basic,Y,Yes,31.0,Mixed-use,165,Advanced,Weekly,N
CUST00390,Turkey,Master's,Female,N,2579,7,Hobbyist,Basic,Y,Yes,29.0,Mixed-use,25,Advanced,Monthly,N
CUST00391,Azerbaijan,High School,Male,N,1864,89,Other,Basic,Y,Yes,42.0,Medium,45,Not Attended,Monthly,N
CUST00392,UK,Bachelor's,Male,N,202,14,Hobbyist,Basic,Y,No,35.0,Large,153,Intermediate,Daily,Y
CUST00393,USA,Bachelor's,Female,N,51,3,Hobbyist,Basic,Y,No,33.0,Large,19,Beginner,Daily,Y
CUST00394,UK,Bachelor's,Male,Y,3628,0,Architect,Basic,Y,Yes,23.0,Medium,49,Advanced,Monthly,N
CUST00395,USA,Bachelor's,Female,N,1872,74,Hobbyist,Basic,Y,No,46.0,Large,43,Beginner,Daily,Y
CUST00396,Turkey,Bachelor's,Female,N,869,1,Hobbyist,Basic,Y,Yes,41.0,Mixed-use,173,Not Attended,Monthly,N
CUST00397,Turkey,High School,Female,N,693,1,Hobbyist,Basic,Y,Yes,54.0,Mixed-use,135,Advanced,Monthly,N
CUST00398,UK,Doctorate,Female,N,1525,22,Hobbyist,Basic,Y,No,40.0,Large,153,Intermediate,Daily,Y
CUST00399,USA,Master's,Female,N,1584,16,Student,Basic,Y,Yes,31.0,Mixed-use,116,Advanced,Weekly,N
CUST00400,USA,Master's,Male,N,448,6,Architect,Basic,Y,Yes,27.0,Medium,170,Advanced,Monthly,N
CUST00401,UK,Bachelor's,Female,N,714,127,Hobbyist,Premium,Y,No,38.0,Large,49,Beginner,Daily,Y
CUST00402,USA,Bachelor's,Female,Y,1000,152,Hobbyist,Basic,Y,Yes,40.0,Mixed-use,52,Not Attended,Monthly,N
CUST00403,USA,Master's,Male,N,1983,2,Interior Designer,Basic,Y,No,21.0,Large,39,Intermediate,Weekly,Y
CUST00404,USA,Master's,Male,N,525,1,Hobbyist,Basic,N,Yes,31.0,Medium,72,Advanced,Monthly,N
CUST00405,USA,Bachelor's,Female,N,997,1,Student,Basic,Y,No,21.0,Large,156,Beginner,Daily,Y
CUST00406,Turkey,High School,Male,N,2290,15,Architect,Pay-as-you-go,Y,Yes,32.0,Medium,46,Advanced,Monthly,N
CUST00407,Turkey,Bachelor's,Female,N,153,28,Student,Pay-as-you-go,Y,No,41.0,Large,121,Beginner,Daily,Y
CUST00408,USA,Master's,Male,N,1313,111,Student,Basic,Y,No,40.0,Large,85,Beginner,Daily,Y
CUST00409,USA,Doctorate,Female,N,3659,124,Interior Designer,Basic,Y,Yes,20.0,Mixed-use,67,Not Attended,Monthly,N
CUST00410,USA,Bachelor's,Female,Y,4713,32,Hobbyist,Basic,Y,No,34.0,Large,154,Beginner,Daily,Y
CUST00411,USA,Master's,Female,N,979,148,Architect,Basic,Y,No,23.0,Large,44,Beginner,Daily,Y
CUST00412,UK,High School,Male,N,1010,7,Hobbyist,Basic,Y,Yes,25.0,Medium,33,Not Attended,Monthly,N
CUST00413,USA,Bachelor's,Female,Y,2105,0,Hobbyist,Basic,Y,Yes,35.0,Mixed-use,66,Not Attended,Monthly,N
CUST00414,Turkey,High School,Male,Y,23483,0,Interior Designer,Basic,Y,No,30.0,Large,56,Intermediate,Weekly,Y
CUST00415,UK,Doctorate,Male,N,4651,62,Interior Designer,Basic,Y,Yes,24.0,Mixed-use,161,Intermediate,Weekly,N
CUST00416,Turkey,Master's,Male,N,1178,141,Architect,Pay-as-you-go,Y,Yes,34.0,Small,52,Intermediate,Weekly,N
CUST00417,USA,Master's,Female,Y,690,13,Architect,Basic,Y,No,34.0,Large,160,Beginner,Daily,Y
CUST00418,USA,Master's,Male,N,2549,7,Interior Designer,Basic,N,No,23.0,Large,125,Beginner,Daily,Y
CUST00419,USA,Bachelor's,Female,N,1363,18,Interior Designer,Basic,Y,Yes,35.0,Mixed-use,70,Intermediate,Weekly,N
CUST00420,USA,Bachelor's,Male,N,2517,5,Interior Designer,Basic,N,Yes,33.0,Mixed-use,37,Advanced,Weekly,N
CUST00421,USA,Bachelor's,Female,N,3094,14,Interior Designer,Basic,Y,Yes,41.0,Mixed-use,126,Advanced,Weekly,N
CUST00422,Azerbaijan,Bachelor's,Male,Y,2378,5,Hobbyist,Basic,Y,Yes,43.0,Medium,63,Advanced,Monthly,N
CUST00423,Turkey,Bachelor's,Female,N,3817,10,Architect,Basic,Y,Yes,31.0,Small,127,Beginner,Daily,Y
CUST00424,UK,Master's,Female,N,4247,5,Hobbyist,Basic,Y,No,38.0,Large,137,Intermediate,Daily,Y
CUST00425,USA,Doctorate,Female,N,2109,2,Architect,Basic,N,No,31.0,Large,23,Beginner,Daily,Y
CUST00426,Turkey,Master's,Male,N,1847,2,Interior Designer,Pay-as-you-go,Y,No,30.0,Large,88,Intermediate,Weekly,Y
CUST00427,USA,Master's,Male,N,2675,3,Student,Basic,Y,No,40.0,Large,60,Intermediate,Daily,Y
CUST00428,USA,Doctorate,Female,N,1121,8,Hobbyist,Basic,N,Yes,41.0,Mixed-use,68,Advanced,Monthly,N
CUST00429,USA,Master's,Female,N,3696,1,Architect,Pay-as-you-go,Y,No,33.0,Large,80,Beginner,Daily,Y
CUST00430,USA,Bachelor's,Male,N,3055,153,Student,Basic,Y,No,42.0,Large,35,Beginner,Daily,Y
CUST00431,USA,High School,Male,N,3282,3,Interior Designer,Pay-as-you-go,Y,No,33.0,Large,18,Beginner,Daily,Y
CUST00432,USA,Bachelor's,Female,N,3466,132,Hobbyist,Basic,Y,Yes,25.0,Mixed-use,126,Advanced,Weekly,N
CUST00433,USA,Bachelor's,Male,N,1496,1,Architect,Basic,N,Yes,32.0,Medium,78,Intermediate,Monthly,N
CUST00434,USA,Bachelor's,Male,N,2481,8,Architect,Pay-as-you-go,Y,Yes,30.0,Small,112,Beginner,Daily,Y
CUST00435,USA,Master's,Female,N,1451,9,Interior Designer,Basic,N,No,36.0,Large,84,Beginner,Daily,Y
